time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
200607,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
200607,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
200607,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
200607,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
200607,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
200607,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
200607,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
200607,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
200607,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
200708,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
200708,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
200809,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
200809,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
200910,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
200910,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
201011,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201011,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201112,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
201112,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201213,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
201213,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
201314,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201314,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,High tariff,10
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q1 - Most Disadvantaged,Total,10
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,High tariff,20
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q2,Total,20
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,High tariff,30
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q3,Total,30
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,High tariff,40
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q4,Total,40
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,High tariff,50
201415,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201415,Academic year,National,E92000001,England,By Age 25,POLAR,Q5 - Most Advantaged,Total,50
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201516,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,10
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,10
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,20
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,20
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,30
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,30
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,40
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,40
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,50
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,50
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,10
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,10
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,High tariff,10
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,High tariff,10
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,20
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,20
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,High tariff,20
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,High tariff,20
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,30
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,30
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,High tariff,30
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,High tariff,30
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,40
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,40
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,High tariff,40
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,High tariff,40
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,50
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,50
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,High tariff,50
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,High tariff,50
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,60
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,60
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,High tariff,60
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,High tariff,60
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,70
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,70
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,10
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,10
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,High tariff,10
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,High tariff,10
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,20
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,20
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,High tariff,20
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,High tariff,20
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,30
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,30
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,High tariff,30
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,High tariff,30
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,40
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,40
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,High tariff,40
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,High tariff,40
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,50
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,50
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,High tariff,50
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,High tariff,50
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,60
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,60
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,High tariff,60
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,High tariff,60
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,70
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,70
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,10
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,10
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,High tariff,10
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,High tariff,10
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,20
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,20
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,High tariff,20
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,High tariff,20
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,30
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,30
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,High tariff,30
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,High tariff,30
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,40
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,40
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,High tariff,40
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,High tariff,40
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,50
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,50
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,High tariff,50
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,High tariff,50
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,60
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,60
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,High tariff,60
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,High tariff,60
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,70
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,70
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,High tariff,70
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,10
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,10
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,High tariff,10
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,High tariff,10
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,20
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,20
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,High tariff,20
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,High tariff,20
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,30
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,30
